EGID	EWID	EDID	WHGNR	WEINR	WSTWK	WBEZ	WMEHRG	WBAUJ	WABBJ	WSTAT	WAREA	WAZIM	WKCHE	WEXPDAT
190988160	31	4			3103	mitte	0	2014		3004	37	1	1	2024-02-17
190988160	32	4			3102	links	0	2014		3004	128	4	1	2024-02-17
190988167	1	1			3100	mitte	1	2014		3004	160	6	1	2024-02-17
190990450	1	0			3100	Südwest	1	1999		3004	50	3	0	2024-02-17
190990670	1	0			3100	Mitte Südwest	1	2023		3004	130	4	1	2024-02-17
190990670	2	0			3100	Ost	1	2023		3004	120	3	1	2024-02-17
190990670	3	0			3100	West	1	2023		3004	150	5	1	2024-02-17
190991031	1	0			3401		0	2015		3004	168	5	1	2024-02-17
190991031	2	0			3100	Nordwest	0	2015		3004	156	5	1	2024-02-17
190991031	3	0			3100	Südwest	0	2015		3004	120	3	1	2024-02-17
190991031	4	0			3101	Nordwest	0	2015		3004	156	5	1	2024-02-17
190991031	5	0			3101	Südwest	0	2015		3004	156	5	1	2024-02-17
190991031	6	0			3102	Nordwest	0	2015		3004	156	5	1	2024-02-17
190991031	7	0			3102	Südwest	0	2015		3004	156	5	1	2024-02-17
190991031	8	0			3102		1	2015		3004	190	4	1	2024-02-17
190991052	1	0			3401		0	2015		3004	160	4	1	2024-02-17
190991052	2	0			3100	Südwest	0	2015		3004	177	5	1	2024-02-17
190991052	3	0			3100	Südost	0	2015		3004	140	4	1	2024-02-17
190991052	6	0			3101	Südwest	0	2015		3004	177	5	1	2024-02-17
190991052	7	0			3101	Südost	0	2015		3004	140	4	1	2024-02-17
190991052	10	0			3102	Südwest	0	2015		3004	177	5	1	2024-02-17
190991052	11	0			3102	Südost	0	2015		3004	140	4	1	2024-02-17
190991052	14	0			3103	Südwest	1	2015		3004	194	5	1	2024-02-17
190991052	16	1			3102	Südwest	0	2015		3004	140	4	1	2024-02-17
190991052	17	1			3100	Südwest	0	2015		3004	140	4	1	2024-02-17
190991052	18	1			3101	Südost	0	2015		3004	171	5	1	2024-02-17
190991052	19	1			3100	Südost	0	2015		3004	157	4	1	2024-02-17
190991052	20	1			3103	Südost	0	2015		3004	194	5	1	2024-02-17
190991052	21	1			3101	Südwest	0	2015		3004	140	4	1	2024-02-17
190991052	22	1			3102	Südost	0	2015		3004	171	5	1	2024-02-17
190991070	1	0			3401		0	2015		3004	168	5	1	2024-02-17
190991070	2	0			3100	Nordwest	0	2015		3004	156	5	1	2024-02-17
190991070	3	0			3100	Südwest	0	2015		3004	120	3	1	2024-02-17
190991070	4	0			3101	Nordwest	0	2015		3004	156	5	1	2024-02-17
190991070	5	0			3101	Südwest	0	2015		3004	156	5	1	2024-02-17
190991070	6	0			3102	Nordwest	0	2015		3004	156	5	1	2024-02-17
190991070	7	0			3102	Südwest	0	2015		3004	156	5	1	2024-02-17
190991070	8	0			3102	West	1	2015		3004	194	5	1	2024-02-17
190991832	1	0			3100		0	2013		3004	220	5	1	2024-02-17
190991832	2	1			3101		0	2013		3004	211	5	1	2024-02-17
190991832	3	2			3102		0	2013		3004	195	5	1	2024-02-17
190991851	1	0			3100	Süd-West	0	2015		3004	93	3	1	2024-02-17
190991851	2	0			3100	Süd-West	0	2015		3004	73	2	1	2024-02-17
190991851	3	0			3100	Süd-Ost	0	2015		3004	117	4	1	2024-02-17
190991851	4	0			3101	Süd-West	0	2015		3004	93	3	1	2024-02-17
190991851	5	0			3101	Süd-West	0	2015		3004	73	2	1	2024-02-17
190991851	6	0			3101	Süd-Ost	0	2015		3004	117	4	1	2024-02-17
190991851	7	0			3102	Süd-West	0	2015		3004	93	3	1	2024-02-17
190991851	8	0			3102	Süd-West	0	2015		3004	73	2	1	2024-02-17
190991851	9	0			3102	Süd-Ost	0	2015		3004	117	4	1	2024-02-17
190991851	10	0			3103	West	0	2015		3004	76	2	1	2024-02-17
190991851	11	0			3103	Süd-West	0	2015		3004	160	3	1	2024-02-17
190992432	3	2			3100	Süd-Ost	1	2014		3004	163	4	1	2024-02-17
190992503	1	0			3101	Nord-Ost	0	2015		3004	99	3	1	2024-02-17
190992503	2	0			3102	Nord-Ost	0	2015		3004	99	3	1	2024-02-17
190992503	3	0			3102	Süd-Ost	0	2015		3004	125	4	1	2024-02-17
190992503	4	0			3103	Nord-Ost	0	2015		3004	99	3	1	2024-02-17
190992503	5	0			3103	Süd-Ost	0	2015		3004	125	4	1	2024-02-17
190992503	6	0			3104	Nord-Ost	0	2015		3004	99	3	1	2024-02-17
190992503	7	0			3104	Süd-Ost	0	2015		3004	125	4	1	2024-02-17
190993490	1	0			3100	mitte	0	1999		3004	160	6	1	2024-02-17
190993491	1	0			3100	mitte	0	1999		3004	170	5	1	2024-02-17
190994001	1	0			3100		0	2014		3004	379	6	1	2024-02-17
190997631	1	0			3101		0	2013		3004	90	3	1	2024-02-17
190997631	2	0			3102		1	2013		3004	150	4	1	2024-02-17
191004270	1	0			3104		0	2011		3004	200	5	1	2024-02-17
191005952	1	0			3100	rechts	0	2014		3004	101	3	1	2024-02-17
191005952	2	0			3100	links	0	2014		3004	149	5	1	2024-02-17
191005952	3	0			3101	links	0	2014		3004	149	5	1	2024-02-17
191005952	4	0			3101	mitte	0	2014		3004	99	3	1	2024-02-17
191005952	5	0			3101	rechts	0	2014		3004	131	4	1	2024-02-17
191005952	6	0			3102	rechts	0	2014		3004	131	4	1	2024-02-17
191005952	7	0			3102	links	0	2014		3004	149	5	1	2024-02-17
191005952	8	0			3102	mitte	0	2014		3004	99	3	1	2024-02-17
191005952	9	0			3103	rechts	0	2014		3004	99	3	1	2024-02-17
191005952	10	0			3103	links	0	2014		3004	121	4	1	2024-02-17
191009270	1	0			3101	mitte	1	1999		3004	116	5	1	2024-02-17
191009270	2	0			3100		0	1999		3004	70	3	1	2024-02-17
191010111	1	0			3100	West	0	2014		3004	157	5	1	2024-02-17
191010111	2	0			3101	Nordwest	1	2014		3004	125	4	1	2024-02-17
191010111	3	0			3101	Südwest	1	2014		3004	125	4	1	2024-02-17
191011550	1	0			3101	Nord-West	0	2018		3004	47	2	1	2024-02-17
191011550	2	0			3101	Süd-West	0	2018		3004	83	3	1	2024-02-17
191011550	3	0			3101	Süd-Ost	0	2018		3004	108	4	1	2024-02-17
191011550	4	0			3103	Nord-West	0	2018		3004	47	2	1	2024-02-17
191011550	5	0			3102	Süd-West	0	2018		3004	83	2	1	2024-02-17
191011550	6	0			3102	Nord-West	0	2018		3004	47	2	1	2024-02-17
191011550	7	0			3102	Süd-Ost	0	2018		3004	108	4	1	2024-02-17
191011550	8	0			3104		0	2018		3004	130	4	1	2024-02-17
191011550	9	0			3103	Süd-West	0	2018		3004	83	3	1	2024-02-17
191011550	10	0			3103	Süd-Ost	0	2018		3004	108	4	1	2024-02-17
191011551	1	0			3101	links	0	2014		3004	105	3	1	2024-02-17
191011551	2	0			3103	links	0	2014		3004	105	3	1	2024-02-17
191011551	3	0			3101	rechts	0	2014		3004	175	5	1	2024-02-17
191016152	1	0			3401		0	2020		3004	250	5	1	2024-02-17
191016152	2	0			3100		0	2020		3004	360	7	1	2024-02-17
191016152	3	0			3101	Ost	0	2020		3004	185	5	1	2024-02-17
